frame,xmin,xmax,ymin,ymax,class_id
1479499712555471646.jpg,314,355,126,153,1
1479499712555471646.jpg,370,408,129,144,1
1479499712555471646.jpg,409,449,124,137,1
1479499713056368014.jpg,0,29,128,143,1
1479499713056368014.jpg,56,149,133,184,1
1479499713056368014.jpg,128,176,132,167,1
1479499713056368014.jpg,155,200,125,157,1
1479499713056368014.jpg,199,208,132,142,1
1479499713056368014.jpg,206,251,127,148,1
1479499713056368014.jpg,244,321,91,164,2
1479499713056368014.jpg,324,376,125,153,1
1479499713056368014.jpg,407,419,129,139,1
1479499713056368014.jpg,417,462,120,138,1
1479499713056368014.jpg,465,479,121,135,1
1479499714055263174.jpg,0,81,124,234,1
1479499714055263174.jpg,62,155,122,181,1
1479499714055263174.jpg,131,186,119,165,1
1479499714055263174.jpg,177,190,129,141,1
1479499714055263174.jpg,193,213,129,143,1
1479499714055263174.jpg,218,234,130,142,1
1479499714055263174.jpg,254,349,73,170,2
1479499714055263174.jpg,348,361,128,140,1
1479499714055263174.jpg,353,413,115,156,1
1479499714055263174.jpg,406,466,118,145,1
1479499714055263174.jpg,451,479,120,136,1
1479499714555457278.jpg,0,9,173,217,1
1479499714555457278.jpg,13,132,124,193,1
1479499714555457278.jpg,117,180,117,171,1
1479499714555457278.jpg,170,189,127,140,1
1479499714555457278.jpg,191,210,129,142,1
1479499714555457278.jpg,216,234,129,142,1
1479499714555457278.jpg,257,369,58,179,2
1479499714555457278.jpg,373,437,115,160,1
1479499714555457278.jpg,463,479,119,138,1
1479499715055541236.jpg,0,109,120,205,1
1479499715055541236.jpg,86,169,119,176,1
1479499715055541236.jpg,165,187,129,143,1
1479499715055541236.jpg,189,211,129,144,1
1479499715055541236.jpg,216,233,128,143,1
1479499715055541236.jpg,252,269,127,143,1
1479499715055541236.jpg,262,390,43,184,2
1479499715055541236.jpg,394,468,112,161,1
1479499715555590255.jpg,1,88,118,222,1
1479499715555590255.jpg,61,163,111,183,1
1479499715555590255.jpg,163,186,127,144,1
1479499715555590255.jpg,187,208,131,143,1
1479499715555590255.jpg,204,251,127,144,1
1479499715555590255.jpg,267,411,24,195,2
1479499715555590255.jpg,422,479,109,162,1
1479499716555446207.jpg,1,32,146,225,1
1479499716555446207.jpg,25,145,117,195,1
1479499716555446207.jpg,160,183,131,145,1
1479499716555446207.jpg,187,207,133,145,1
1479499716555446207.jpg,214,232,133,145,1
1479499716555446207.jpg,285,457,4,198,2
1479499717055703096.jpg,0,14,167,234,1
1479499717055703096.jpg,7,143,107,199,1
1479499717055703096.jpg,160,181,133,147,1
1479499717055703096.jpg,178,187,134,147,1
1479499717055703096.jpg,186,206,135,146,1
1479499717055703096.jpg,215,232,134,147,1
1479499717055703096.jpg,286,295,134,146,3
1479499717055703096.jpg,298,470,5,202,2
1479499717055703096.jpg,462,479,126,143,1
1479499718055947480.jpg,1,131,104,206,1
1479499718055947480.jpg,133,139,138,149,3
1479499718055947480.jpg,158,181,134,148,1
1479499718055947480.jpg,185,204,137,148,1
1479499718055947480.jpg,215,231,136,148,1
1479499718055947480.jpg,287,294,136,149,3
1479499718055947480.jpg,348,479,24,191,2
1479499719055684869.jpg,0,119,97,224,1
1479499719055684869.jpg,128,135,138,151,3
1479499719055684869.jpg,156,178,134,150,1
1479499719055684869.jpg,175,185,136,150,1
1479499719055684869.jpg,184,205,137,149,1
1479499719055684869.jpg,214,231,136,149,1
1479499719055684869.jpg,309,386,123,152,1
1479499719055684869.jpg,384,423,123,147,1
1479499719055684869.jpg,417,479,41,182,2
1479499719555984570.jpg,0,110,89,236,1
1479499719555984570.jpg,126,132,137,154,3
1479499719555984570.jpg,153,178,134,153,1
1479499719555984570.jpg,175,185,137,151,1
1479499719555984570.jpg,183,204,137,152,1
1479499719555984570.jpg,213,232,136,152,1
1479499719555984570.jpg,261,345,120,154,1
1479499719555984570.jpg,341,397,124,150,1
1479499719555984570.jpg,457,479,48,172,2
1479499720056062727.jpg,1,97,89,243,1
1479499720056062727.jpg,123,129,140,152,3
1479499720056062727.jpg,153,178,135,151,1
1479499720056062727.jpg,174,185,137,152,1
1479499720056062727.jpg,183,204,139,152,1
1479499720056062727.jpg,212,296,121,159,1
1479499720056062727.jpg,295,359,125,152,1
1479499720056062727.jpg,452,479,125,152,1
1479499721058453142.jpg,1,65,92,225,1
1479499721058453142.jpg,81,194,120,170,1
1479499721058453142.jpg,194,267,126,156,1
1479499721058453142.jpg,297,306,138,156,3
1479499721058453142.jpg,372,449,125,155,1
1479499721058453142.jpg,442,479,140,232,1
1479499721058453142.jpg,457,479,128,152,1
1479499722058222479.jpg,0,18,156,242,1
1479499722058222479.jpg,0,42,115,189,1
1479499722058222479.jpg,66,169,125,165,1
1479499722058222479.jpg,162,173,140,157,1
1479499722058222479.jpg,173,181,142,159,1
1479499722058222479.jpg,179,201,143,158,1
1479499722058222479.jpg,210,232,142,157,1
1479499722058222479.jpg,281,363,128,159,1
1479499722058222479.jpg,439,479,117,233,1
1479499723055679375.jpg,0,20,125,173,1
1479499723055679375.jpg,105,111,147,161,3
1479499723055679375.jpg,142,168,142,161,1
1479499723055679375.jpg,165,255,129,165,1
1479499723055679375.jpg,368,424,142,161,1
1479499723055679375.jpg,410,478,135,161,1
1479499723055679375.jpg,469,479,159,229,1
1479499724059396845.jpg,0,119,126,177,1
1479499724059396845.jpg,118,146,142,165,1
1479499724059396845.jpg,141,164,145,164,1
1479499724059396845.jpg,204,226,148,164,1
1479499724059396845.jpg,254,341,135,167,1
1479499724059396845.jpg,379,476,133,169,1
1479499725058616922.jpg,71,184,135,173,1
1479499725058616922.jpg,180,189,148,165,1
1479499725058616922.jpg,201,222,149,166,1
1479499725058616922.jpg,261,377,134,176,1
1479499726058386303.jpg,72,83,151,168,3
1479499726058386303.jpg,95,257,131,194,1
1479499726058386303.jpg,311,323,150,167,3
1479499726058386303.jpg,358,442,138,171,1
1479499726558394423.jpg,1,172,131,211,1
1479499726558394423.jpg,169,183,151,167,1
1479499726558394423.jpg,182,261,141,169,1
1479499726558394423.jpg,315,324,149,168,3
1479499727059009781.jpg,0,63,131,217,1
1479499727059009781.jpg,33,88,142,169,1
1479499727059009781.jpg,128,156,148,169,1
1479499727059009781.jpg,154,166,151,168,1
1479499727059009781.jpg,161,187,151,169,1
1479499727059009781.jpg,199,221,152,169,1
1479499727059009781.jpg,318,325,151,168,3
1479499728058529430.jpg,58,66,148,170,3
1479499728058529430.jpg,126,157,147,169,1
1479499728058529430.jpg,153,168,150,167,1
1479499728058529430.jpg,161,188,151,169,1
1479499728058529430.jpg,183,192,153,167,1
1479499728058529430.jpg,198,222,151,169,1
1479499728058529430.jpg,324,333,150,167,3
1479499728058529430.jpg,400,419,152,169,1
1479499728058529430.jpg,416,479,137,168,1
1479499728558733140.jpg,53,62,150,171,3
1479499728558733140.jpg,127,156,147,169,1
1479499728558733140.jpg,154,166,151,167,1
1479499728558733140.jpg,160,188,151,170,1
1479499728558733140.jpg,198,221,151,169,1
1479499728558733140.jpg,242,337,137,171,1
1479499728558733140.jpg,325,364,143,170,1
1479499729556434199.jpg,44,55,149,170,3
1479499729556434199.jpg,99,167,143,171,1
1479499729556434199.jpg,161,188,151,170,1
1479499729556434199.jpg,198,220,151,170,1
1479499729556434199.jpg,334,342,150,169,3
1479499730057375515.jpg,6,74,142,170,1
1479499730057375515.jpg,126,157,145,169,1
1479499730057375515.jpg,151,165,150,168,1
1479499730057375515.jpg,160,188,152,169,1
1479499730057375515.jpg,182,192,153,167,1
1479499730057375515.jpg,199,220,150,167,1
1479499730057375515.jpg,215,225,148,159,2
1479499730057375515.jpg,257,273,154,163,1
1479499730057375515.jpg,338,348,148,168,3
1479499731054650045.jpg,32,40,147,167,3
1479499731054650045.jpg,126,154,147,169,1
1479499731054650045.jpg,138,219,143,170,1
1479499731054650045.jpg,243,258,154,163,1
1479499731054650045.jpg,347,354,149,168,3
1479499731054650045.jpg,414,478,148,169,1
1479499731557165839.jpg,0,33,144,169,1
1479499731557165839.jpg,127,156,148,169,1
1479499731557165839.jpg,153,166,151,167,1
1479499731557165839.jpg,162,188,152,169,1
1479499731557165839.jpg,182,192,153,167,1
1479499731557165839.jpg,193,202,155,164,1
1479499731557165839.jpg,198,221,152,168,1
1479499731557165839.jpg,213,222,147,158,2
1479499731557165839.jpg,233,249,155,161,1
1479499731557165839.jpg,307,373,149,168,1
1479499731557165839.jpg,462,479,146,169,1
1479499732539156395.jpg,15,24,147,169,3
1479499732539156395.jpg,91,159,150,169,1
1479499732539156395.jpg,161,187,152,168,1
1479499732539156395.jpg,189,197,156,163,1
1479499732539156395.jpg,199,220,152,168,1
1479499732539156395.jpg,210,222,146,159,2
1479499732539156395.jpg,226,233,154,162,1
1479499732539156395.jpg,291,400,131,170,1
1479499732539156395.jpg,397,441,142,169,1
1479499732539156395.jpg,441,479,141,168,1
1479499733056901239.jpg,0,58,149,169,1
1479499733056901239.jpg,127,156,148,169,1
1479499733056901239.jpg,154,166,151,168,1
1479499733056901239.jpg,161,187,152,169,1
1479499733056901239.jpg,184,191,153,167,1
1479499733056901239.jpg,199,210,152,168,1
1479499733056901239.jpg,206,322,131,173,1
1479499733056901239.jpg,310,343,144,170,1
1479499733056901239.jpg,367,375,149,168,3
1479499733559164134.jpg,4,12,147,168,3
1479499733559164134.jpg,86,142,142,169,1
1479499733559164134.jpg,117,248,127,177,1
1479499733559164134.jpg,374,379,149,168,3
1479499734559235979.jpg,1,81,120,185,1
1479499734559235979.jpg,127,156,147,170,1
1479499734559235979.jpg,155,166,152,167,1
1479499734559235979.jpg,160,188,152,169,1
1479499734559235979.jpg,182,193,153,167,3
1479499734559235979.jpg,198,221,152,167,1
1479499734559235979.jpg,208,219,146,157,2
1479499734559235979.jpg,265,278,156,162,1
1479499735559093030.jpg,126,156,149,170,1
1479499735559093030.jpg,160,188,152,169,1
1479499735559093030.jpg,184,193,152,168,1
1479499735559093030.jpg,189,199,155,162,1
1479499735559093030.jpg,199,220,151,167,1
1479499735559093030.jpg,208,220,146,159,2
1479499735559093030.jpg,253,269,155,162,1
1479499736559156691.jpg,126,155,146,170,1
1479499736559156691.jpg,150,167,148,168,1
1479499736559156691.jpg,162,188,151,170,1
1479499736559156691.jpg,182,191,154,167,1
1479499736559156691.jpg,192,201,154,163,1
1479499736559156691.jpg,199,221,150,169,1
1479499736559156691.jpg,208,220,146,158,2
1479499736559156691.jpg,236,253,153,163,1
1479499736559156691.jpg,403,414,145,170,3
1479499737060064274.jpg,117,131,155,168,1
1479499737060064274.jpg,125,157,147,170,1
1479499737060064274.jpg,153,166,149,168,1
1479499737060064274.jpg,161,189,150,168,1
1479499737060064274.jpg,182,192,153,167,1
1479499737060064274.jpg,198,221,150,170,1
1479499737060064274.jpg,228,243,153,163,1
1479499737060064274.jpg,411,420,144,165,3
1479499737560295054.jpg,106,127,153,169,1
1479499737560295054.jpg,126,156,146,170,1
1479499737560295054.jpg,152,165,149,167,1
1479499737560295054.jpg,162,187,151,169,1
1479499737560295054.jpg,182,191,153,167,1
1479499737560295054.jpg,198,218,150,169,1
1479499737560295054.jpg,225,234,154,164,1
1479499737560295054.jpg,414,427,146,169,3
1479499738559609540.jpg,82,118,154,169,1
1479499738559609540.jpg,127,156,147,168,1
1479499738559609540.jpg,154,165,151,168,1
1479499738559609540.jpg,160,187,152,169,1
1479499738559609540.jpg,182,191,153,167,1
1479499738559609540.jpg,198,220,151,168,1
1479499738559609540.jpg,207,220,146,157,2
1479499738559609540.jpg,426,434,146,167,3
1479499739559851527.jpg,60,104,154,170,1
1479499739559851527.jpg,126,156,148,169,1
1479499739559851527.jpg,153,165,151,167,1
1479499739559851527.jpg,160,186,152,168,1
1479499739559851527.jpg,182,191,153,167,1
1479499739559851527.jpg,197,219,152,169,1
1479499739559851527.jpg,207,218,147,155,2
1479499739559851527.jpg,215,224,154,164,1
1479499739559851527.jpg,435,443,147,167,3
1479499740559915689.jpg,48,96,152,170,1
1479499740559915689.jpg,121,154,146,168,1
1479499740559915689.jpg,153,182,152,168,1
1479499740559915689.jpg,177,190,153,167,1
1479499740559915689.jpg,193,202,154,164,1
1479499740559915689.jpg,199,217,151,169,1
1479499740559915689.jpg,205,217,145,155,2
1479499740559915689.jpg,216,225,153,165,1
1479499740559915689.jpg,441,453,145,168,3
1479499741559383786.jpg,46,95,151,170,1
1479499741559383786.jpg,109,145,146,168,1
1479499741559383786.jpg,136,171,148,168,1
1479499741559383786.jpg,168,188,150,168,1
1479499741559383786.jpg,190,200,155,164,1
1479499741559383786.jpg,197,228,146,170,1
1479499741559383786.jpg,441,454,146,167,3
1479499742059860224.jpg,45,91,152,168,1
1479499742059860224.jpg,102,134,143,167,1
1479499742059860224.jpg,125,163,146,167,1
1479499742059860224.jpg,164,187,152,169,1
1479499742059860224.jpg,186,195,155,164,1
1479499742059860224.jpg,194,209,151,167,1
1479499742059860224.jpg,203,237,146,169,1
1479499742059860224.jpg,442,451,147,167,3
1479499743059498709.jpg,39,73,150,170,1
1479499743059498709.jpg,71,97,140,170,1
1479499743059498709.jpg,79,136,139,169,1
1479499743059498709.jpg,134,157,148,170,1
1479499743059498709.jpg,151,180,150,170,1
1479499743059498709.jpg,181,190,155,164,1
1479499743059498709.jpg,189,217,148,171,1
1479499743059498709.jpg,202,218,143,155,2
1479499743059498709.jpg,211,224,152,166,1
1479499743059498709.jpg,228,278,140,172,1
1479499743059498709.jpg,438,448,146,167,3
1479499743559585544.jpg,39,117,133,175,1
1479499743559585544.jpg,107,130,153,171,1
1479499743559585544.jpg,124,153,147,170,1
1479499743559585544.jpg,142,175,148,170,1
1479499743559585544.jpg,179,192,154,166,1
1479499743559585544.jpg,189,217,148,170,1
1479499743559585544.jpg,204,215,143,156,2
1479499743559585544.jpg,213,222,153,168,1
1479499743559585544.jpg,216,225,153,165,1
1479499743559585544.jpg,252,317,139,171,1
1479499743559585544.jpg,434,447,147,168,3
1479499744557427870.jpg,0,9,149,181,1
1479499744557427870.jpg,0,59,133,169,1
1479499744557427870.jpg,52,75,154,169,1
1479499744557427870.jpg,97,110,154,170,1
1479499744557427870.jpg,105,128,147,168,1
1479499744557427870.jpg,117,156,147,170,1
1479499744557427870.jpg,172,185,155,164,1
1479499744557427870.jpg,196,239,146,170,1
1479499744557427870.jpg,354,465,134,178,1
1479499745057510292.jpg,0,25,126,173,1
1479499745057510292.jpg,18,63,150,171,1
1479499745057510292.jpg,88,108,144,169,1
1479499745057510292.jpg,97,143,143,171,1
1479499745057510292.jpg,140,155,155,166,1
1479499745057510292.jpg,165,182,155,166,1
1479499745057510292.jpg,196,216,151,169,1
1479499745057510292.jpg,201,216,142,152,2
1479499745057510292.jpg,210,271,142,171,1
1479499745057510292.jpg,430,441,147,167,3
1479499745057510292.jpg,450,478,134,181,1
1479499745558926233.jpg,1,44,147,171,1
1479499745558926233.jpg,67,124,138,171,1
1479499745558926233.jpg,136,156,153,164,1
1479499745558926233.jpg,160,177,154,167,1
1479499745558926233.jpg,197,223,149,170,1
1479499745558926233.jpg,202,216,140,151,2
1479499745558926233.jpg,235,317,138,175,1
1479499745558926233.jpg,430,441,145,169,3
1479499746542223895.jpg,0,56,134,188,1
1479499746542223895.jpg,24,77,130,171,1
1479499746542223895.jpg,81,118,151,170,1
1479499746542223895.jpg,135,148,154,164,1
1479499746542223895.jpg,144,168,154,169,1
1479499746542223895.jpg,199,214,151,168,1
1479499746542223895.jpg,202,217,141,155,2
1479499746542223895.jpg,207,251,147,172,1
1479499746542223895.jpg,341,476,134,178,1
1479499747058148155.jpg,0,44,128,174,1
1479499747058148155.jpg,72,110,150,170,1
1479499747058148155.jpg,133,159,154,169,1
1479499747058148155.jpg,197,222,149,168,1
1479499747058148155.jpg,202,219,139,151,2
1479499747058148155.jpg,226,283,142,172,1
1479499747058148155.jpg,428,438,146,168,3
1479499747058148155.jpg,438,478,138,178,1
1479499748057743388.jpg,42,88,152,169,1
1479499748057743388.jpg,98,133,149,169,1
1479499748057743388.jpg,139,164,156,165,1
1479499748057743388.jpg,197,225,147,169,1
1479499748057743388.jpg,204,220,139,149,2
1479499748057743388.jpg,311,406,137,171,1
1479499748057743388.jpg,428,437,146,168,3
1479499749039637984.jpg,1,33,147,170,1
1479499749039637984.jpg,28,86,141,171,1
1479499749039637984.jpg,146,173,154,166,1
1479499749039637984.jpg,202,222,135,163,2
1479499749039637984.jpg,210,258,143,170,1
1479499749039637984.jpg,431,440,144,167,3
1479499749559333448.jpg,0,46,138,173,1
1479499749559333448.jpg,153,177,157,164,1
1479499749559333448.jpg,202,222,134,164,2
1479499749559333448.jpg,231,292,140,170,1
1479499749559333448.jpg,434,441,147,167,3
1479499750557870775.jpg,165,181,156,166,1
1479499750557870775.jpg,196,223,129,166,2
1479499750557870775.jpg,311,412,132,170,1
1479499750557870775.jpg,437,449,145,165,3
1479499751058113493.jpg,168,182,156,165,1
1479499751058113493.jpg,196,223,126,168,2
1479499751058113493.jpg,383,479,126,174,1
1479499752057997835.jpg,169,180,156,165,1
1479499752057997835.jpg,194,235,121,168,2
1479499752057997835.jpg,441,450,146,167,3
1479499753058189342.jpg,163,179,153,166,1
1479499753058189342.jpg,207,294,106,171,2
1479499753058189342.jpg,433,446,144,169,3
1479499754058145738.jpg,152,169,155,166,1
1479499754058145738.jpg,253,405,88,172,2
1479499754058145738.jpg,435,443,147,168,3
1479499754558350564.jpg,146,165,154,167,1
1479499754558350564.jpg,299,479,77,170,2
1479499755058648782.jpg,136,159,153,169,1
1479499755058648782.jpg,206,213,155,161,1
1479499755058648782.jpg,356,479,70,173,2
1479499756058171873.jpg,112,140,156,172,1
1479499756058171873.jpg,205,212,159,164,1
1479499756058171873.jpg,214,221,158,164,1
1479499756058171873.jpg,256,271,158,164,1
1479499756058171873.jpg,428,438,153,171,3
1479499756558286400.jpg,93,126,161,176,1
1479499756558286400.jpg,430,438,154,176,3
1479499756558286400.jpg,433,479,136,254,1
1479499757058381776.jpg,64,108,162,181,1
1479499757058381776.jpg,203,210,164,170,1
1479499757058381776.jpg,211,218,163,169,1
1479499757058381776.jpg,395,479,114,257,1
1479499758058765265.jpg,3,61,160,180,1
1479499758058765265.jpg,208,215,161,167,1
1479499758058765265.jpg,348,479,114,220,1
1479499759060932504.jpg,0,16,161,183,1
1479499759060932504.jpg,203,209,160,166,1
1479499759060932504.jpg,207,216,159,166,1
1479499759060932504.jpg,324,429,127,201,1
1479499759561116211.jpg,207,216,158,168,1
1479499759561116211.jpg,316,401,140,201,1
1479499760561617836.jpg,207,214,152,159,1
1479499760561617836.jpg,295,359,151,196,1
1479499761561287322.jpg,205,214,132,141,1
1479499761561287322.jpg,280,330,132,171,1
1479499762560967226.jpg,203,213,128,135,1
1479499762560967226.jpg,275,316,124,156,1
1479499762560967226.jpg,331,353,127,139,1
1479499763061155922.jpg,155,181,133,142,1
1479499763061155922.jpg,202,213,133,143,1
1479499763061155922.jpg,275,313,127,155,1
1479499763061155922.jpg,330,367,131,146,1
1479499763561159062.jpg,151,173,141,150,1
1479499763561159062.jpg,198,210,141,149,1
1479499763561159062.jpg,274,307,133,161,1
1479499763561159062.jpg,335,374,138,151,1
1479499764558748779.jpg,139,164,141,151,1
1479499764558748779.jpg,189,202,141,151,1
1479499764558748779.jpg,270,304,136,164,1
1479499764558748779.jpg,348,362,138,147,1
1479499764558748779.jpg,353,392,137,154,1
1479499765058824280.jpg,131,158,142,153,1
1479499765058824280.jpg,183,196,142,153,1
